title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
"南沙滩小区99年塔楼,大两居带电梯，满五公房，近地铁15号线",2室1厅1卫, 中楼层/22层 ,南沙滩 南沙滩大屯路2号院 · 距离地铁北沙滩779米,69.74 平米 , 西南 , 1999年建,2 人关注 , 2019-07-13发布,近地铁满五年近公园,单价68827元/m²,480万
四号线马家堡名都家苑小区急售南北通透大两居满五年唯一,2室2厅2卫, 高楼层/14层 ,马家堡 名都家苑 · 距离地铁公益西桥359米,108.63 平米 , 南北 , 2007年建,2 人关注 , 2019-11-21发布,近地铁满五年,单价69778元/m²,758万
金融街片区 鲍家街奮斗西南两居 低楼层 业主诚心出售 有钥匙,2室2厅1卫, 底层/18层 ,金融街 鲍家街43号 · 距离地铁长椿街465米,64.3 平米 , 西南 , 1989年建,1 人关注 , 2019-11-24发布,近地铁随时看,单价169518元/m²,1090万
东西通透两居 中间楼层 落地窗阳台 满五年只交契税 方便看房,2室2厅1卫, 中楼层/16层 ,高碑店 阿曼寓所 · 距离地铁青年路1058米,100.14 平米 , 东西 , 2007年建,1 人关注 , 2019-11-10发布,近地铁满五年近公园,单价58218元/m²,583万
普天大院99年钢混，电梯直达，楼下花园，车位充足,2室1厅1卫, 高楼层/9层 ,德胜门 普天大院 · 距离地铁积水潭572米,88.6 平米 , 南北 , 1999年建,3 人关注 , 2019-07-31发布,近地铁满五年,单价134199元/m²,1189万
鲁谷万达广场旁 二层双阳台 精装 满五年公房 紧邻一号线地铁,2室1厅1卫, 低楼层/7层 ,鲁谷 永乐小区 · 距离地铁八宝山553米,62.19 平米 , 东西 , 1982年建,5 人关注 , 2019-08-14发布,近地铁满五年,单价51294元/m²,319万
北洼西里，精装三居室，高楼层采光好！,3室1厅1卫, 中楼层/17层 ,紫竹桥 北洼西里 · 距离地铁慈寿寺776米,64.9 平米 , 南西北 , 1987年建,22 人关注 , 2019-09-04发布,近地铁满五年,单价90601元/m²,588万
南北通透 双明卫 一梯两户 邻世界花卉大观园,2室2厅1卫, 顶层/13层 ,草桥 未来上层 · 距离地铁草桥503米,93.87 平米 , 南北 , 2005年建,3 人关注 , 2019-07-14发布,近地铁满五年,单价72228元/m²,678万
户型方正 双卫设计 朝小区 安静不临街,2室1厅2卫, 低楼层/32层 ,北苑 天居园 · 距离地铁立水桥南429米,110.1 平米 , 南东北 , 2008年建,0 人关注 , 2019-07-10发布,近地铁满五年近公园,单价51680元/m²,569万
房子楼层高，视野好，不挑剔可以拎包入住,1室1厅1卫, 中楼层/18层 ,国展 柳芳北里 · 距离地铁柳芳524米,42.9 平米 , 南 , 1989年建,1 人关注 , 2019-11-09发布,近地铁随时看,单价75758元/m²,325万
车公庄 展览路 西直门+南北一居+满5公房 少税可以高贷款,1室1厅1卫, 中楼层/7层 ,展览路 展览馆路8号 · 距离地铁车公庄西316米,44.6 平米 , 南北 , 1995年建,4 人关注 , 2019-08-03发布,近地铁满五年,单价121076元/m²,540万
临近地铁满五年且一套经典两居室,2室1厅1卫, 中楼层/6层 ,北工大 西大望路甲27号院 · 距离地铁平乐园131米,58.01 平米 , 南 , 1988年建,16 人关注 , 2019-07-10发布,近地铁满五年,单价56887元/m²,330万
地铁6号线沿线五建小区南北向两居室,2室1厅1卫, 底层/6层 ,定福庄 定福庄北里1号院 · 距离地铁褡裢坡894米,60.69 平米 , 南北 , 1993年建,2 人关注 , 2019-07-06发布,近地铁满五年,单价55363元/m²,336万
凯迪尚府 三室一厅1510万 2012年次新房,3室1厅2卫, 低楼层/14层 ,牛街 凯迪尚府 · 距离地铁陶然亭698米,132.06 平米 , 南东北 , 2012年建,1 人关注 , 2019-07-11发布,近地铁满五年,单价112070元/m²,1480万
东南四环商品房小区、位置俱佳、采光好、高原值467万,2室1厅2卫, 中楼层/21层 ,欢乐谷 世纪东方城 · 距离地铁南楼梓庄474米,102.78 平米 , 南 , 2004年建,2 人关注 , 2019-07-05发布,近地铁满二年,单价63242元/m²,650万
三环地铁沿线，采光好，无遮挡，业主诚心出售,3室1厅1卫, 高楼层/18层 ,洋桥 海户西里34号院 · 距离地铁角门东604米,83.1 平米 , 南西北 , 1998年建,3 人关注 , 2019-07-05发布,近地铁满二年近公园,单价53550元/m²,445万
安贞门地铁站胜古馨园稀有南北通透一居室,1室1厅1卫, 中楼层/8层 ,安贞 胜古馨园 · 距离地铁和平西桥663米,66.78 平米 , 南北 , 2005年建,1 人关注 , 2019-07-03发布,近地铁满五年,单价103175元/m²,689万
新新天地 5.4米面宽 地热供暖 三面朝南诚意出售,3室2厅2卫, 高楼层/12层 ,马家堡 新新天第 · 距离地铁公益西桥943米,145.01 平米 , 南北 , 2005年建,0 人关注 , 2019-07-04发布,近地铁满二年,单价50893元/m²,738万
南北通透 挂东窗，婚装，不临街，不吵，看房随时,2室1厅1卫, 高楼层/24层 ,健翔桥 马甸经典 · 距离地铁健德门329米,103.8 平米 , 南北 , 2000年建,5 人关注 , 2019-07-19发布,近地铁满五年,单价81888元/m²,850万
六里桥东 地铁站9号线 公房满两年 正规两居 户型方正,2室1厅1卫, 中楼层/18层 ,太平桥 太平桥西里 · 距离地铁六里桥东523米,65.35 平米 , 南 , 2000年建,5 人关注 , 2019-07-01发布,近地铁满二年,单价70084元/m²,458万
五道口，南北通透两居，中间层，全明格局，有钥匙,2室1厅1卫, 中楼层/6层 ,五道口 展春园小区 · 距离地铁五道口516米,57.6 平米 , 南北 , 1984年建,9 人关注 , 2019-09-05发布,近地铁随时看满五年,单价86632元/m²,499万
精装，有钥匙，电梯试点，南北通透,2室1厅1卫, 中楼层/6层 ,惠新西街 胜古北里 · 距离地铁惠新西街南口316米,57.64 平米 , 南北 , 1982年建,30 人关注 , 2019-09-26发布,近地铁满五年,单价69049元/m²,398万
紧邻物美新华百货，中间楼层一居室，精装修，直接入住,1室1厅1卫, 中楼层/7层 ,新街口 新街口西里一区 · 距离地铁新街口490米,50.22 平米 , 东 , 2004年建,4 人关注 , 2019-09-01发布,近地铁满五年近公园,单价117483元/m²,590万
西红门兴海家园星苑 南北好户型两居 视野开阔采光好,2室1厅1卫, 高楼层/6层 ,西红门 兴海家园星苑 · 距离地铁西红门661米,76.21 平米 , 南北 , 2004年建,5 人关注 , 2019-07-03发布,近地铁满二年,单价46451元/m²,354万
西城六铺炕两居西南向65.5平928万,2室1厅1卫, 顶层/6层 ,六铺炕 六铺炕二区 · 距离地铁安德里北街600米,65.5 平米 , 南西北 , 1981年建,4 人关注 , 2019-07-04发布,近地铁满五年,单价138626元/m²,908万
北大地正阳小区东南向大三居,3室1厅2卫, 低楼层/22层 ,北大地 正阳小区 · 距离地铁丰台东大街867米,134.75 平米 , 东南 , 2004年建,1 人关注 , 2019-06-30发布,近地铁满五年,单价57143元/m²,770万
古城南里 南北通透两居室 紧靠长安街 下楼就是地铁,2室1厅1卫, 中楼层/14层 ,古城 古城南里 · 距离地铁古城199米,60.91 平米 , 南北 , 1984年建,11 人关注 , 2019-06-29发布,近地铁随时看满五年近公园,单价47611元/m²,290万
天通苑中苑，板楼南北通透，大两居,2室1厅1卫, 中楼层/6层 ,天通苑 天通苑中苑 · 距离地铁天通苑977米,109.19 平米 , 南北 , 2008年建,10 人关注 , 2019-07-19发布,近地铁满五年,单价38282元/m²,418万
七里庄望园东里两居室，格局方正，采光充足,2室1厅1卫, 高楼层/6层 ,七里庄 望园东里 · 距离地铁七里庄252米,97.76 平米 , 南北 , 1998年建,4 人关注 , 2019-07-18发布,近地铁随时看满五年,单价56772元/m²,555万
2014年品质小区景观房紧邻金融街地下5层车位,1室2厅1卫, 高楼层/31层 ,月坛 南礼士路46号院 · 距离地铁阜成门918米,82.24 平米 , 西 , 2014年建,3 人关注 , 2019-07-01发布,近地铁满二年近公园,单价128891元/m²,1060万
南里小区 板楼二层两居室 双南户型 挑高3.1米,2室1厅1卫, 低楼层/5层 ,公主坟 翠微南里 · 距离地铁万寿路664米,66.7 平米 , 南 , 1963年建,9 人关注 , 2019-07-05发布,近地铁满五年,单价80810元/m²,539万
西四环青塔蔚园 南北通透 户型方正 满五年一套商品房,2室1厅1卫, 高楼层/6层 ,青塔 青塔蔚园,59 平米 , 南北 , 1995年建,7 人关注 , 2019-06-27发布,满五年,单价52881元/m²,312万
小区优质两居，板楼，南北通透，无抵押，过户快,2室1厅2卫, 高楼层/6层 ,北苑 北京青年城 · 距离地铁北苑1440米,99.36 平米 , 南北 , 2003年建,9 人关注 , 2019-06-27发布,近地铁满五年,单价55857元/m²,555万
酒仙桥 梵谷水郡 08年商品房社区 满五年唯一 带飘窗,2室2厅1卫, 中楼层/24层 ,酒仙桥 梵谷水郡,89.5 平米 , 南东北 , 2008年建,3 人关注 , 2019-10-10发布,随时看满五年,单价56983元/m²,510万
木樨地地铁旁 南北通透 业主诚心出售 看房提前约,2室1厅1卫, 高楼层/6层 ,军博 会城门小区 · 距离地铁木樨地782米,61.3 平米 , 南北 , 1990年建,15 人关注 , 2019-07-16发布,近地铁满五年近公园,单价81403元/m²,499万
五道口四环边上优质南北三居诚意出售,3室1厅1卫, 中楼层/6层 ,五道口 地质大学 · 距离地铁五道口467米,76.41 平米 , 南北 , 1986年建,13 人关注 , 2019-06-29发布,近地铁满五年近公园,单价83497元/m²,638万
立水桥佳运园三期 西北一居中间楼层 视野开阔近公园,1室2厅1卫, 中楼层/6层 ,立水桥 佳运园三期 · 距离地铁立水桥1131米,66.14 平米 , 西北 , 2004年建,6 人关注 , 2019-06-29发布,近地铁满五年,单价50650元/m²,335万
六道口 满五年 南北通透 客厅朝南带窗户,2室2厅1卫, 中楼层/6层 ,学院路 静淑东里 · 距离地铁六道口328米,78.36 平米 , 南北 , 1999年建,4 人关注 , 2019-07-15发布,近地铁满五年,单价78867元/m²,618万
新上月坛北街三居 满五公房全明格局 低楼层近玉渊潭公园,3室1厅1卫, 低楼层/5层 ,月坛 月坛北街 · 距离地铁白堆子1032米,61.8 平米 , 东南西 , 1973年建,6 人关注 , 2019-06-26发布,近地铁满五年近公园,单价141586元/m²,875万
角门 马家堡 精装两居室 诚意出售,2室1厅1卫, 顶层/6层 ,马家堡 角门16号院 · 距离地铁公益西桥695米,58.7 平米 , 南北 , 1993年建,16 人关注 , 2019-06-24发布,近地铁随时看满二年近公园,单价50767元/m²,298万
双南向两居室，满满的采光，正规客厅，满五年一套税费低！,2室1厅1卫, 高楼层/17层 ,紫竹桥 车道沟南里 · 距离地铁慈寿寺913米,75 平米 , 西南 , 1987年建,4 人关注 , 2019-11-09发布,近地铁满五年近公园,单价86667元/m²,650万
满五年一套，精装修，户型方正，诚意出售，【中介费可打折】,1室2厅1卫, 低楼层/28层 ,石佛营 炫特嘉园二期 · 距离地铁十里堡867米,57.15 平米 , 东南 , 2004年建,12 人关注 , 2019-06-29发布,近地铁满五年,单价61242元/m²,350万
角门西地铁300米，不临街无个税两居室，客厅正对花园,2室2厅1卫, 低楼层/24层 ,马家堡 明日嘉园 · 距离地铁角门西323米,84.19 平米 , 西北 , 2003年建,3 人关注 , 2019-06-25发布,近地铁随时看满五年近公园,单价68654元/m²,578万
（幸福我家）惊爆价 慈云寺 红庙 国贸商圈 低总价一居,1室0厅1卫, 中楼层/6层 ,红庙 慈云寺 · 距离地铁大望路960米,24.61 平米 , 北 , 1991年建,9 人关注 , 2019-07-02发布,近地铁满五年,单价81268元/m²,200万
武夷紫荆园电梯楼房 通透两居 好楼层，下楼即公园,2室1厅1卫, 中楼层/13层 ,武夷花园 武夷花园紫荆园,95.97 平米 , 南北 , 2001年建,0 人关注 , 2019-07-03发布,随时看满五年近公园,单价48869元/m²,469万
月坛 精装两居室 采光 视野一点不遮挡 看房方便,2室1厅1卫, 高楼层/6层 ,月坛 月坛西街东里21号院 · 距离地铁南礼士路1015米,54 平米 , 南北 , 1981年建,2 人关注 , 2019-06-24发布,近地铁满五年,单价129630元/m²,700万
通州CBD，馨通家园，一居带院，南北通透，业主诚售！,2室2厅1卫, 底层/12层 ,北关 馨通家园 · 距离地铁通州北苑1339米,73.03 平米 , 南北 , 2002年建,14 人关注 , 2019-06-26发布,近地铁满五年,单价41079元/m²,300万
丰台 宝隆公寓朝东 一居室 业主诚心出售,1室1厅1卫, 高楼层/30层 ,科技园区 宝隆公寓 · 距离地铁科怡路242米,57.85 平米 , 东 , 1998年建,2 人关注 , 2019-07-17发布,近地铁满五年,单价46500元/m²,269万
朝阳门南大街 外企家属楼 电梯两居室 满二年,2室1厅1卫, 低楼层/22层 ,朝阳门 朝阳门南大街 · 距离地铁朝阳门841米,68.44 平米 , 东北 , 1982年建,2 人关注 , 2019-06-24发布,近地铁满二年,单价80216元/m²,549万
洋桥，三环边，电梯房，中间楼层，户型好，诚心卖,2室1厅1卫, 高楼层/18层 ,洋桥 海户西里33号院 · 距离地铁角门东625米,63.36 平米 , 西南 , 1996年建,7 人关注 , 2019-06-25发布,近地铁随时看满五年近公园,单价54135元/m²,343万
双裕小区 南北通透采光好 低楼层 临近地铁,1室1厅1卫, 中楼层/6层 ,后沙峪 双裕小区 · 距离地铁后沙峪951米,58.89 平米 , 南北 , 1994年建,4 人关注 , 2019-06-19发布,近地铁满五年,单价41263元/m²,243万
瑞祥里 南北通透一居室 精装修 近公园,1室1厅1卫, 高楼层/6层 ,管庄 瑞祥里 · 距离地铁八里桥664米,65.57 平米 , 南北 , 2006年建,9 人关注 , 2019-06-20发布,近地铁满五年,单价43923元/m²,288万
宣武门东大街 精装小三居 地铁二号线沿线,3室0厅1卫, 中楼层/11层 ,宣武门 宣武门东大街 · 距离地铁和平门240米,62.48 平米 , 南北 , 1979年建,2 人关注 , 2019-06-20发布,近地铁满五年,单价121639元/m²,760万
南三环冬季星空 西南北 全明两居室 位于小区中间,2室2厅1卫, 高楼层/17层 ,草桥 冬季星空 · 距离地铁角门西741米,97.43 平米 , 南西北 , 2005年建,1 人关注 , 2019-10-12发布,近地铁满二年,单价65586元/m²,639万
安华里 公园附近 小区中心 东西向一居 满五年,1室1厅1卫, 低楼层/14层 ,安贞 安华里四区 · 距离地铁和平里北街1120米,42.46 平米 , 东西 , 1994年建,12 人关注 , 2019-06-16发布,近地铁满五年近公园,单价72774元/m²,309万
满五唯一，正规南北两居室，私密性强，非常实用,2室1厅1卫, 低楼层/6层 ,北七家 名佳花园一区,69.56 平米 , 南北 , 1999年建,1 人关注 , 2019-09-15发布,满五年,单价44566元/m²,310万
商品房满五唯一 合立方2010年新社区 业主诚售,2室1厅1卫, 底层/21层 ,立水桥 合立方 · 距离地铁立水桥504米,73.27 平米 , 西南 , 2010年建,24 人关注 , 2019-09-08发布,近地铁随时看满五年,单价44902元/m²,329万
星河苑东区南北通透错层全明格局三居室中间楼层满五年,3室2厅2卫, 中楼层/11层 ,马家堡 星河苑2号院 · 距离地铁公益西桥212米,135.43 平米 , 南北 , 2006年建,4 人关注 , 2019-09-24发布,近地铁满五年,单价65347元/m²,885万
熙府桃园，南北满五唯一商品房，前后花园，人车分流,2室2厅2卫, 底层/13层 ,西直门 熙府桃园 · 距离地铁新街口615米,124.93 平米 , 南北 , 2005年建,4 人关注 , 2019-06-15发布,近地铁满五年近公园,单价118466元/m²,1480万
全南向两居，采光好，花园式社区，五年唯一,2室1厅1卫, 低楼层/15层 ,亚运村小营 光大名筑 · 距离地铁惠新西街北口724米,95.43 平米 , 南 , 2004年建,4 人关注 , 2019-06-12发布,近地铁满五年近公园,单价89071元/m²,850万
六铺炕一区华枫公寓 2层南北通透大三居 业主诚售！,3室2厅2卫, 低楼层/6层 ,六铺炕 六铺炕一区 · 距离地铁鼓楼大街394米,130.7 平米 , 南北 , 1996年建,1 人关注 , 2019-07-10发布,近地铁满五年,单价142311元/m²,1860万
西大望路 北工大松榆东里两居 西南向诚心出售,2室1厅1卫, 中楼层/18层 ,北工大 松榆东里 · 距离地铁北工大西门411米,63.88 平米 , 西南 , 1996年建,2 人关注 , 2019-07-16发布,近地铁随时看近公园,单价57921元/m²,370万
定慧寺+中间层+南北一居+地铁西钓鱼台,1室1厅1卫, 中楼层/6层 ,定慧寺 八宝庄小区 · 距离地铁西钓鱼台849米,42.9 平米 , 南北 , 1990年建,10 人关注 , 2019-06-10发布,近地铁随时看满五年近公园,单价76923元/m²,330万
安华桥 安华西里 木偶剧院,3室1厅1卫, 中楼层/6层 ,安贞 安华西里二区 · 距离地铁安华桥454米,69.3 平米 , 南北 , 1987年建,5 人关注 , 2019-06-20发布,近地铁满五年,单价85859元/m²,595万
马家堡 角门西地铁4+10号线 明厨明卫两居 采光好,2室1厅1卫, 高楼层/6层 ,马家堡 嘉园二里 · 距离地铁角门西225米,51.76 平米 , 东北 , 1998年建,6 人关注 , 2019-09-20发布,近地铁随时看,单价58539元/m²,303万
富锦嘉园南北通透两居室 只有契税 中间楼层 看房提前联系,2室1厅1卫, 中楼层/6层 ,总部基地 富锦嘉园四区 · 距离地铁大葆台1009米,79.28 平米 , 南北 , 2002年建,5 人关注 , 2019-06-02发布,近地铁满五年,单价57896元/m²,459万
兴隆公园旁；钥匙房，双阳台，落地窗,1室2厅1卫, 低楼层/24层 ,高碑店 兴隆家园 · 距离地铁高碑店618米,75.24 平米 , 西 , 2002年建,2 人关注 , 2019-08-05发布,近地铁满五年,单价53828元/m²,405万
怡海花园四期 精装修 诚心卖,3室1厅2卫, 低楼层/32层 ,科技园区 怡海花园富润园 · 距离地铁科怡路238米,152.79 平米 , 西北 , 2001年建,0 人关注 , 2019-11-22发布,近地铁近公园,单价47974元/m²,733万
花涧溪 南北朝向2室 明卫 南向落地阳台 临河里地铁,2室2厅1卫, 低楼层/13层 ,临河里 花涧溪 · 距离地铁临河里660米,92.65 平米 , 南北 , 2011年建,6 人关注 , 2019-05-30发布,近地铁满五年,单价44253元/m²,410万
阜成门.全明格局.粮科院央产.中间楼层.花园社区.居住安静,2室1厅1卫, 中楼层/6层 ,阜成门 百万庄大街7号院 · 距离地铁车公庄505米,57.7 平米 , 南 , 1984年建,5 人关注 , 2019-07-09发布,近地铁满二年,单价116118元/m²,670万
古城服务楼小两居中间层满五年出售,2室1厅1卫, 高楼层/6层 ,古城 古城服务楼1号楼 · 距离地铁古城597米,50.16 平米 , 南北 , 1989年建,6 人关注 , 2019-05-28发布,随时看,单价46850元/m²,235万
东城区 2005年商品房 全南户型,1室1厅1卫, 底层/9层 ,永定门 景泰西里西区 · 距离地铁景泰303米,60.72 平米 , 南 , 2005年建,1 人关注 , 2019-09-10发布,近地铁满五年,单价70652元/m²,429万
花家地西里二区（推荐）三居 新装修 三室朝南,3室2厅1卫, 顶层/6层 ,望京 花家地西里二区 · 距离地铁阜通913米,90.12 平米 , 西南 , 1996年建,8 人关注 , 2019-07-07发布,近地铁随时看满五年近公园,单价65246元/m²,588万
中间楼层两居 南北 带电梯 近公园,2室2厅1卫, 低楼层/18层 ,德胜门 马甸南村 · 距离地铁健德门1150米,73.5 平米 , 南北 , 1992年建,2 人关注 , 2019-08-15发布,近地铁,单价135918元/m²,999万
中关村苏州街特殊户型稻香园 独立大客厅 全明格局,3室1厅1卫, 低楼层/5层 ,万泉河 稻香园南区 · 距离地铁苏州街572米,99.76 平米 , 东西 , 1992年建,3 人关注 , 2019-06-14发布,近地铁满五年,单价103248元/m²,1030万
丰台西四环南路北大地，七里庄北大街北里南北两居室 看房随时,2室1厅1卫, 高楼层/6层 ,七里庄 北大街北里 · 距离地铁七里庄822米,60.21 平米 , 南北 , 1987年建,8 人关注 , 2019-05-23发布,近地铁满五年,单价54808元/m²,330万
东三区 板楼 南北双通透 商满五一套 看房方便,2室1厅1卫, 中楼层/7层 ,天通苑 天通苑东三区,109.74 平米 , 南北 , 2002年建,3 人关注 , 2019-05-18发布,随时看满五年近公园,单价38455元/m²,422万
望京花家地南里 满五年央产房，税费少楼层好 户型通透+双阳台,2室2厅1卫, 低楼层/12层 ,望京 花家地南里 · 距离地铁望京南1272米,87.51 平米 , 西南 , 1998年建,4 人关注 , 2019-05-21发布,近地铁满五年,单价59422元/m²,520万
地铁六号线，低楼层南北两居带阳光房，满五年，可做三居,2室1厅1卫, 低楼层/6层 ,北关 天赐良园东三期 · 距离地铁物资学院路101米,103.45 平米 , 南北 , 2004年建,4 人关注 , 2019-09-30发布,近地铁满五年近公园,单价42146元/m²,436万
市委小区，满五年，东南双卫三居室，正对花园，不临街，,3室2厅1卫, 低楼层/20层 ,宋家庄 政怡家园 · 距离地铁刘家窑877米,121.66 平米 , 东南 , 2006年建,1 人关注 , 2019-06-21发布,近地铁满五年,单价58606元/m²,713万
立水桥佳运园南北通透 中间楼层 诚心出售,2室1厅1卫, 高楼层/6层 ,立水桥 佳运园二期 · 距离地铁立水桥1131米,88.68 平米 , 南北 , 2004年建,1 人关注 , 2019-05-18发布,近地铁满五年,单价46797元/m²,415万
龙湖时代天街 精装三居 满五年唯一,3室1厅1卫, 低楼层/18层 ,天宫院 龙湖时代天街 · 距离地铁生物医药基地59米,98.31 平米 , 南北 , 2014年建,1 人关注 , 2019-05-16发布,近地铁满五年近公园,单价47808元/m²,470万
主推房源，北二环中石油家属楼，电梯直达，封闭管理,2室1厅1卫, 高楼层/12层 ,六铺炕 安德路 · 距离地铁鼓楼大街619米,82.8 平米 , 东西 , 1997年建,4 人关注 , 2019-05-18发布,近地铁随时看满五年近公园,单价125121元/m²,1036万
新街口 南北通透两居室 大客厅 周边配套齐全,2室1厅1卫, 地下室/6层 ,新街口 新街口西里一区 · 距离地铁新街口490米,63.49 平米 , 南北 , 2004年建,4 人关注 , 2019-05-18发布,近地铁满五年,单价73712元/m²,468万
德胜门 马甸南村 精装电梯一居 采光好 随时看房,1室1厅1卫, 低楼层/12层 ,德胜门 马甸南村 · 距离地铁健德门1150米,53.4 平米 , 东 , 1985年建,2 人关注 , 2019-05-15发布,近地铁满二年,单价142322元/m²,760万
军博 羊坊店居民楼 南北通透三居室 户型方正中间层无浪费,3室1厅1卫, 低楼层/5层 ,军博 羊坊店居民楼 · 距离地铁军事博物馆560米,69.1 平米 , 南北 , 1983年建,16 人关注 , 2019-06-27发布,近地铁满五年,单价70912元/m²,490万
德胜门 新上 全南二居室 中间层 临公园,2室1厅1卫, 高楼层/16层 ,德胜门 马甸南村 · 距离地铁健德门1150米,69.5 平米 , 南 , 1986年建,7 人关注 , 2019-05-15发布,近地铁随时看满五年近公园,单价129353元/m²,899万
三环边 四方景园二区西南向两居，明厨明卫满五一套房没有税,2室1厅1卫, 中楼层/28层 ,成寿寺 四方景园二区 · 距离地铁方庄917米,82.63 平米 , 西南 , 2003年建,8 人关注 , 2019-09-10发布,近地铁满五年,单价52644元/m²,435万
带电梯视野好两居 商品满五年没个税 双卧朝南户型方正！,2室1厅1卫, 高楼层/19层 ,天通苑 天通苑东一区,100.71 平米 , 东南 , 2000年建,6 人关注 , 2019-05-11发布,满五年,单价37732元/m²,380万
新上次顶层！全明三居！观中国尊！赠送车位！随时看房！加急售,3室2厅2卫, 高楼层/28层 ,惠新西街 世纪嘉园 · 距离地铁安贞门691米,164.79 平米 , 东南 , 2000年建,5 人关注 , 2019-05-16发布,近地铁随时看满五年,单价72820元/m²,1200万
北三环蓟门桥稀有钢混2001年新房大三居,3室1厅1卫, 中楼层/12层 ,知春路 和景园 · 距离地铁大钟寺633米,162.46 平米 , 东南 , 2001年建,6 人关注 , 2019-05-12发布,满五年,单价70787元/m²,1150万
满五唯一商品房 小区中间位置 带30平米花园,2室1厅1卫, 底层/11层 ,管庄 柏林爱乐四期 · 距离地铁黄渠546米,68.07 平米 , 东西 , 2008年建,10 人关注 , 2019-05-09发布,近地铁满五年,单价58763元/m²,400万
教育部家属楼 精装修 正西南三居 双阳台 我司成交老业主,3室1厅1卫, 低楼层/18层 ,双榆树 知春里 · 距离地铁知春里594米,72.85 平米 , 西南 , 1988年建,15 人关注 , 2019-05-10发布,近地铁满二年,单价107069元/m²,780万
榆苑新居 采光视野好 带电梯 业主诚售,3室1厅1卫, 中楼层/17层 ,车公庄 榆苑新居 · 距离地铁车公庄西570米,91.67 平米 , 东南 , 2004年建,3 人关注 , 2019-09-17发布,近地铁满五年,单价119996元/m²,1100万
安定门青年湖南北通透-敞亮舒适-业主送精装修-随时看！,3室1厅1卫, 底层/6层 ,安定门 青年湖东里 · 距离地铁安定门908米,72.81 平米 , 南北 , 1986年建,7 人关注 , 2019-05-08发布,近地铁随时看满五年近公园,单价96003元/m²,699万
南二环 北京南站北广场 南北通透两居室 诚意出售,2室1厅1卫, 顶层/6层 ,北京南站 右外东庄 · 距离地铁北京南站335米,59.3 平米 , 南北 , 1988年建,15 人关注 , 2019-05-08发布,近地铁满五年,单价51939元/m²,308万
（商圈优推）（东南二环外）（08年次新社区）（安静看花园）,4室2厅1卫, 低楼层/17层 ,方庄 方庄6号 · 距离地铁方庄723米,119.1 平米 , 东北 , 2008年建,3 人关注 , 2019-05-22发布,近地铁满五年近公园,单价69270元/m²,825万
管庄北二里 南向两居室 满五年2013年房龄,2室2厅1卫, 底层/30层 ,管庄 管庄北二里 · 距离地铁常营854米,66.96 平米 , 南 , 2013年建,14 人关注 , 2019-05-30发布,近地铁满五年,单价47790元/m²,320万
怡海恒泰园 南北通透两居 满二年 诚售,2室1厅1卫, 底层/6层 ,科技园区 怡海花园恒泰园 · 距离地铁科怡路378米,63.67 平米 , 南北 , 1997年建,0 人关注 , 2019-05-02发布,近地铁满二年,单价65651元/m²,418万
双卧朝南 高层视野好 采光时间长 随时看房,2室1厅1卫, 高楼层/14层 ,国展 柳芳北里 · 距离地铁柳芳524米,64.21 平米 , 南 , 1982年建,0 人关注 , 2019-05-02发布,近地铁随时看满五年,单价79271元/m²,509万
德胜德隆，优质三居：宽敞大客厅，孩子知识孕育的摇篮！,3室1厅1卫, 中楼层/22层 ,德胜门 德隆家园9号院 · 距离地铁积水潭991米,85.84 平米 , 西北 , 2003年建,3 人关注 , 2019-05-09发布,近地铁满二年近公园,单价114748元/m²,985万
"南三环珠江骏景,精装修,低楼层南北通透三居满五年V1",3室2厅2卫, 中楼层/24层 ,西罗园 珠江骏景中区 · 距离地铁海户屯311米,161.37 平米 , 东南 , 2002年建,1 人关注 , 2019-06-21发布,近地铁满五年,单价47097元/m²,760万
必看好房）五道口地铁口旁（中间楼层）首付178万小区中间位置,2室1厅1卫, 中楼层/6层 ,五道口 王庄路27号院 · 距离地铁五道口385米,60.4 平米 , 南北 , 1989年建,8 人关注 , 2019-12-12发布,近地铁随时看满五年近公园,单价79470元/m²,480万
官园南里三区，信访局单位楼，南北通透四居室，满五年唯一,4室2厅2卫, 低楼层/11层 ,官园 官园南里三区 · 距离地铁车公庄326米,118 平米 , 南 , 1986年建,2 人关注 , 2019-11-16发布,近地铁满五年,单价134746元/m²,1590万
官园南里三区，信访局单位楼，南北通透四居室，满五年唯一,4室2厅2卫, 低楼层/11层 ,官园 官园南里三区 · 距离地铁车公庄326米,118 平米 , 南北 , 1986年建,0 人关注 , 2019-11-16发布,近地铁满五年,单价134746元/m²,1590万
新上 德胜门 黄寺大街 低楼层两居 全南,2室1厅1卫, 低楼层/5层 ,德胜门 五路通北街 · 距离地铁安德里北街1203米,51 平米 , 南 , 1978年建,2 人关注 , 2019-05-11发布,近地铁随时看满二年近公园,单价151961元/m²,775万
六合园成熟社区 带电梯两居室 有钥匙看房方便,2室1厅1卫, 顶层/22层 ,鲁谷 六合园 · 距离地铁八角游乐园1106米,71.67 平米 , 东北西 , 1991年建,0 人关注 , 2019-04-10发布,近地铁满二年,单价46463元/m²,333万
板楼全南向，精装修，楼层高采光视野好，地铁旁,2室1厅1卫, 高楼层/29层 ,北苑 润泽公馆,87.22 平米 , 南 , 2014年建,3 人关注 , 2019-06-23发布,随时看满二年近公园,单价69136元/m²,603万
