title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
幸福生活只因爱家实拍，精装修3房 位置好 采光好,3室2厅2卫, 高楼层/6层 ,三林 新里城和合苑 · 距离地铁高青路1055米,113 平米 , 南 , 2001年建,0 人关注 , 2018-08-29发布,近地铁满二年,单价63274元/m²,715万
阳光威尼斯一期 户型: 二室一厅一卫 面积: 97平米,2室1厅1卫, 高楼层/26层 ,真光 阳光威尼斯一期 · 距离地铁祁连山路1206米,97 平米 , 南 , 2001年建,0 人关注 , 2019-12-10发布,近地铁随时看,单价49485元/m²,480万
潼港八村满五，房东诚心出售看房方便,1室1厅1卫, 低楼层/6层 ,外高桥 潼港八村 · 距离地铁港城路700米,43 平米 , 南 , 1994年建,1 人关注 , 2018-06-15发布,近地铁满五年,单价38372元/m²,165万
"双南户型,交通便利,配套完善,成熟社看房方便",2室1厅1卫, 高楼层/6层 ,北蔡 鹏海小区-五星路151、231弄,62 平米 , 南 , 2001年建,1 人关注 , 2019-10-13发布,满五年,单价51290元/m²,318万
东安五村，南北两房，西边套，2楼，房龄新，满五年，精装修,2室1厅1卫, 低楼层/4层 ,斜土路大木桥 东安五村 · 距离地铁龙华中路463米,50.86 平米 , 南 , 1989年建,0 人关注 , 2018-05-21发布,近地铁随时看满五年近公园,单价72749元/m²,370万
东源名都精装修南北通透大两房 温馨舒适 采光充足 随时可看房,3室2厅1卫, 低楼层/17层 ,高行 东源名都一期 · 距离地铁金京路364米,111 平米 , 南 , 2010年建,1 人关注 , 2018-05-05发布,近地铁随时看满五年近公园,单价53153元/m²,590万
幸福我家！青浦新城站怡田小区精装两室楼层好,2室1厅1卫, 中楼层/6层 ,赵巷 怡田小区 · 距离地铁青浦新城743米,56.7 平米 , 南 , 2001年建,0 人关注 , 2019-11-13发布,近地铁满二年,单价30864元/m²,175万
上南八村，一室户，居家装修，房东诚售，看房方便,1室1厅1卫, 中楼层/6层 ,浦东世博 上南八村 · 距离地铁成山路695米,30.5 平米 , 南 , 1988年建,1 人关注 , 2019-07-06发布,近地铁满五年,单价62295元/m²,190万
新上房源，房东诚售，交通便利，采光好，看房随时,1室1厅1卫, 高楼层/6层 ,大华 大华二村三街坊 · 距离地铁大华三路779米,52.92 平米 , 南 ,,0 人关注 , 2018-03-15发布,近地铁随时看满五年近公园,单价46863元/m²,248万
玉兰苑2室毛坯，全南户型，诚心出售,3室1厅1卫, 中楼层/13层 ,泗泾 新凯城玉兰苑 · 距离地铁佘山1023米,89.19 平米 , 南北 , 2013年建,2 人关注 , 2019-09-15发布,近地铁满二年,单价33748元/m²,301万
幸福我家，佘山站 泗泾新凯三期银杏苑 景观二房出售,2室1厅1卫, 高楼层/16层 ,泗泾 新凯城银杏苑 · 距离地铁佘山1223米,70.74 平米 , 南 , 2012年建,0 人关注 , 2019-11-05发布,近地铁随时看满五年近公园,单价28979元/m²,205万
用 带了大天井 户型正气 少税费,2室1厅1卫, 底层/6层 ,七宝 三佳花苑 · 距离地铁七宝949米,63.37 平米 , 南 ,,0 人关注 , 2019-11-15发布,近地铁随时看满五年近公园,单价71012元/m²,450万
全明正规一房一厅 楼层好房型正 看房随时 成熟地段 房东诚售,1室1厅1卫, 高楼层/6层 ,彭浦 岭南路700弄 · 距离地铁共康路872米,50.14 平米 , 南 , 2001年建,0 人关注 , 2019-10-23发布,近地铁随时看,单价41883元/m²,210万
独立楼号，全明两室一厅，视野无遮挡，随时可看房,2室1厅1卫, 顶层/6层 ,塘桥 文兰小区 · 距离地铁蓝村路181米,55.08 平米 , 西南 , 1992年建,0 人关注 , 2019-05-12发布,近地铁满五年近公园,单价65359元/m²,360万
菱翔苑新出好房，诚心出售，随时看房,2室1厅1卫, 中楼层/8层 ,周浦 菱翔苑-年家浜路425弄,119 平米 , 南北 , 2001年建,0 人关注 , 2019-05-26发布,满五年,单价44538元/m²,530万
新凯家园四期桂花锦苑简装二房一厅一卫,2室1厅1卫, 高楼层/14层 ,泗泾 塘和家园桂花锦苑,77.5 平米 , 南北 , 2013年建,0 人关注 , 2019-11-08发布,随时看,单价29677元/m²,230万
牡丹逸庭二室一76.6平240 万诚心出售,2室1厅1卫, 顶层/18层 ,泗泾 新凯家园四期牡丹逸庭,76.6 平米 , 南 , 2012年建,0 人关注 , 2019-11-29发布,随时看满五年近公园,单价31332元/m²,240万
牡丹逸庭71.37平毛坯220 万中楼层,2室1厅1卫, 中楼层/18层 ,泗泾 新凯家园四期牡丹逸庭,71.37 平米 , 南 , 2012年建,0 人关注 , 2019-12-21发布,随时看满五年,单价28303元/m²,202万
佘山站 泗泾新凯三期银杏苑 景观二房出售,2室1厅1卫, 中楼层/15层 ,泗泾 新凯城银杏苑 · 距离地铁佘山1223米,72.87 平米 , 南 , 2012年建,0 人关注 , 2019-03-16发布,近地铁满二年,单价30191元/m²,220万
幸福我家 高层景观房 花园位置 诚意出售 随时看房,2室1厅1卫, 高楼层/16层 ,泗泾 新凯城银杏苑 · 距离地铁佘山1223米,70.77 平米 , 南 , 2012年建,0 人关注 , 2019-07-20发布,近地铁随时看满二年,单价29674元/m²,210万
《幸福我家》新凯家园锦昌苑俩房出售，高层景观房,2室1厅1卫, 高楼层/14层 ,泗泾 新凯家园三期锦昌苑 · 距离地铁佘山945米,67.92 平米 , 南 , 2011年建,1 人关注 , 2019-06-21发布,近地铁满二年,单价29446元/m²,200万
交通方便，周边配套设备齐全，诚意出售,2室1厅1卫, 低楼层/6层 ,三林 凌兆新村-上浦路36弄 · 距离地铁凌兆新村334米,80.39 平米 , 南北 , 2001年建,2 人关注 , 2019-06-16发布,近地铁随时看近公园,单价44160元/m²,355万
上钢七村，精装修，采光好，位置佳，交通还是双轨的。,1室1厅1卫, 中楼层/6层 ,浦东世博 上钢七村 · 距离地铁长清路223米,31.45 平米 , 南 , 1983年建,0 人关注 , 2019-09-29发布,近地铁满五年,单价65183元/m²,205万
自住精装修，家具家电可送，置换,1室1厅1卫, 顶层/6层 ,南站 楼园小区 · 距离地铁上海南站1032米,52.05 平米 , 南 , 1995年建,2 人关注 , 2017-09-27发布,近地铁随时看满二年近公园,单价48991元/m²,255万
城市花园、电梯房、配套成熟、交通便利、可谈,2室2厅2卫, 低楼层/14层 ,外高桥 永久城市花园 · 距离地铁航津路627米,115 平米 , 南 , 2003年建,0 人关注 , 2017-12-13发布,近地铁随时看满五年,单价46087元/m²,530万
长白三村，水丰没有占用，出门地铁，看房有钥匙,1室1厅1卫, 底层/6层 ,杨浦公园 长白三村 · 距离地铁延吉中路389米,30.12 平米 , 南 , 2001年建,0 人关注 , 2019-11-19发布,近地铁随时看满五年近公园,单价52457元/m²,158万
泾东，六师可用，位置好，房型正，采光好,2室1厅1卫, 顶层/6层 ,洋泾 泾东小区-泾东一村 · 距离地铁德平路649米,52.01 平米 , 南 , 1986年建,0 人关注 , 2019-09-01发布,近地铁满二年,单价78446元/m²,408万
金桥（银桥花苑）繁华地段 6/9 号双轨交通线,2室1厅1卫, 顶层/6层 ,金桥 银桥花苑 · 距离地铁博兴路526米,69.48 平米 , 南 , 2001年建,0 人关注 , 2018-04-14发布,近地铁随时看满五年近公园,单价51813元/m²,360万
居家装修一室户，采光好，出行便利，配套成熟，有钥匙,1室1厅1卫, 底层/3层 ,南码头 港机新村 · 距离地铁高科西路645米,15.4 平米 , 南 , 1954年建,0 人关注 , 2019-12-22发布,近地铁满五年,单价97403元/m²,150万
近地铁，双南一北三室，一梯两户，99原建，看房有钥匙,2室1厅1卫, 顶层/6层 ,黄兴公园 翔殷路505弄 · 距离地铁翔殷路329米,90.41 平米 , 南 ,,2 人关注 , 2019-11-16发布,近地铁随时看满五年,单价55304元/m²,500万
双南两房，中上装修，位置好，7号云台站，满五年,2室2厅1卫, 底层/12层 ,浦东世博 昌里花园一期 · 距离地铁云台路700米,86.89 平米 , 南 , 2001年建,1 人关注 , 2019-10-20发布,近地铁随时看满五年,单价63298元/m²,550万
精装修双南两房，位置好，不临街，前方无遮挡！,2室1厅1卫, 中楼层/6层,长桥 长桥三村,58.28 平米 , 南 ,,1 人关注 , 2019-11-08发布,满五年,单价51990元/m²,303万
"新挂牌，小区中间位置，正气户型,景观楼层",3室1厅1卫, 中楼层/6层 ,金桥 寿光小区-寿光路75弄 · 距离地铁五莲路565米,80.13 平米 , 南 , 1994年建,0 人关注 , 2019-11-17发布,近地铁满五年,单价44927元/m²,360万
双轨环绕，澧溪学區，万达小上海繁华商圈，品质住宅，可以大刀,3室2厅2卫, 高楼层/20层 ,周浦 绿地景汇佳苑,118 平米 , 南北 ,,0 人关注 , 2019-09-29发布,随时看满五年近公园,单价46610元/m²,550万
梅陇三村中等装修大一房一厅一卫，房东诚售,1室1厅1卫, 顶层/6层 ,华东理工 梅陇三村,40.6 平米 , 南 , 1993年建,1 人关注 , 2019-09-12发布,随时看满五年近公园,单价44335元/m²,180万
门面房，看房方便，使用面积大，租金高，学籍没有使用,2室1厅1卫, 底层/6层 ,洋泾 崮山二街坊 · 距离地铁德平路757米,58.67 平米 , 南北 ,,0 人关注 , 2018-08-11发布,近地铁随时看满五年近公园,单价97154元/m²,570万
房龄新，1梯2户！南北通带厅！中间楼层环境好！诚售可谈,2室1厅1卫, 中楼层/6层 ,徐家汇 斜土路2200弄 · 距离地铁东安路470米,66.3 平米 , 南北 , 1992年建,0 人关注 , 2019-05-24发布,近地铁随时看满五年,单价64857元/m²,430万
双南大一房 户型正气楼层佳 靠近五莲大菜场 文峰,1室1厅1卫, 顶层/6层 ,金桥 六荷苑 · 距离地铁博兴路463米,51.78 平米 , 南 , 1996年建,0 人关注 , 2019-11-17发布,近地铁随时看满五年近公园,单价49247元/m²,255万
6 7轨交双线 中间楼层 居家朝南一室半 看房方便,1室1厅1卫, 顶层/6层 ,南码头 临沂五村 · 距离地铁临沂新村568米,38.99 平米 , 南 , 1993年建,0 人关注 , 2017-11-03发布,近地铁满五年,单价47448元/m²,185万
健身楼层，采光充足，户型正气，看中可谈，两房,2室1厅1卫, 顶层/6层 ,北蔡 南新六村-下南路500弄,63.15 平米 , 南北 , 1995年建,1 人关注 , 2019-05-11发布,随时看满五年,单价40380元/m²,255万
潍坊十村 三房一厅 全明户型 不占用明珠B名额 看房有钥匙,3室1厅1卫, 顶层/6层 ,潍坊 潍坊十村-潍坊路140弄 · 距离地铁世纪大道525米,73.86 平米 , 南北 , 1985年建,0 人关注 , 2019-09-01发布,近地铁满五年,单价78527元/m²,580万
近中环，交通便利，综合体正在建造，诚心出售！,2室1厅1卫, 低楼层/6层 ,梅陇 上中西路767弄 · 距离地铁莲花路1353米,75.2 平米 , 南 , 1998年建,1 人关注 , 2019-12-08发布,近地铁满五年,单价46543元/m²,350万
诚意出售，不靠近马路，南北通透，采光佳好,1室1厅1卫, 顶层/6层 ,南站 汇成四村 · 距离地铁上海南站1165米,38.6 平米 , 南 , 2001年建,1 人关注 , 2019-09-05发布,近地铁满五年,单价48446元/m²,187万
诚心出售，看房方便，交通便利,1室1厅1卫, 中楼层/5层 ,甘泉宜川 宜川三村 · 距离地铁中潭路605米,33.4 平米 , 西 , 1954年建,0 人关注 , 2018-09-23发布,近地铁随时看满五年近公园,单价48503元/m²,162万
梅陇十一村 新出南北两房一厅一楼，采光无遮挡 诚意出售,2室1厅1卫, 底层/6层 ,华东理工 梅陇十一村,55.35 平米 , 南北 , 1995年建,0 人关注 , 2019-11-17发布,随时看满五年近公园,单价56007元/m²,310万
南北通两房，精装修，拎包入住，诚心出售，看中可谈,2室2厅1卫, 底层/13层 ,莘庄 玫瑰九九 · 距离地铁莘庄1398米,98.28 平米 , 南 , 2006年建,1 人关注 , 2019-08-16发布,近地铁随时看满五年近公园,单价56980元/m²,560万
正气两房两厅，南北通透，楼层好位置佳，看房方便！,2室2厅1卫, 高楼层/6层 ,华东理工 天等路214弄,75.75 平米 , 南 , 1997年建,0 人关注 , 2019-12-29发布,满五年,单价55446元/m²,420万
共康三村| 采光充沛，环境优美，休闲娱乐设施齐全，,2室0厅1卫, 中楼层/6层 ,共康 共康三村 · 距离地铁共康路1127米,44.84 平米 , 南 , 1995年建,0 人关注 , 2019-08-13发布,近地铁满五年近公园,单价51293元/m²,230万
罗秀二村，正规一房一厅，满五年，位置安静。,1室1厅1卫, 顶层/6层 ,长桥 罗秀二村,41 平米 , 南 ,,0 人关注 , 2019-07-12发布,随时看满五年,单价50000元/m²,205万
海关大楼低楼层两室一厅，居家装修产权清晰，诚售随时看房,2室1厅1卫, 底层/22层 ,南码头 海关大楼 · 距离地铁临沂新村676米,74.62 平米 , 南 , 1992年建,0 人关注 , 2018-05-07发布,近地铁满二年,单价53337元/m²,398万
中环内，2012年电梯房全明，次新小区，户型方正.,1室1厅1卫, 低楼层/11层 ,北蔡 鹏丰苑,57.87 平米 , 南 , 2010年建,1 人关注 , 2019-11-08发布,满五年,单价55815元/m²,323万
优选一房，小区中间位置，全明的户型，看房方便！,1室1厅1卫, 高楼层/6层 ,华东理工 梅陇七村,52.03 平米 , 南 , 1993年建,0 人关注 , 2017-10-10发布,满五年,单价48049元/m²,250万
售后公房税费少，双南两房，精装修，房东自住，好看房，诚心售！,2室1厅1卫, 顶层/6层 ,华东理工 金塘小区 · 距离地铁上海南站714米,75.57 平米 , 南北 , 1997年建,0 人关注 , 2019-12-01发布,近地铁满五年,单价50285元/m²,380万
5楼，诚心急卖，我有钥匙，无 税,1室1厅1卫, 高楼层/6层 ,南站 汇成四村 · 距离地铁上海南站1165米,34.1 平米 , 南 , 2001年建,4 人关注 , 2019-10-03发布,近地铁随时看满五年,单价51320元/m²,175万
世博齐二，临近高科西6/7号，精装两房，价位可谈，接受置换。,2室1厅1卫, 顶层/6层 ,浦东世博 齐二小区-南码头路1186弄 · 距离地铁高科西路462米,60 平米 , 东南 , 2001年建,0 人关注 , 2019-06-20发布,近地铁随时看满二年,单价56667元/m²,340万
不临街，南北通透，装修不错，电梯景观房，钥匙在店，诚售,3室2厅1卫, 顶层/24层 ,植物园 鑫隆花园,140.25 平米 , 南 , 1999年建,1 人关注 , 2019-10-03发布,满五年,单价49911元/m²,700万
中恒苑 靠近植物园 总价便宜 正南一房 采光通透,1室1厅1卫, 顶层/6层 ,植物园 中恒苑,48.9 平米 , 南 ,,0 人关注 , 2019-11-19发布,满五年,单价58282元/m²,285万
南北通透，不临街，采光佳，出行方便，配套成熟,1室1厅1卫, 顶层/6层 ,龙华 狮城花苑 · 距离地铁石龙路659米,41.39 平米 , 南 ,,1 人关注 , 2019-11-17发布,近地铁满五年,单价55569元/m²,230万
全明户型 多层双南两房 边套全明 采光好 精装修拎包入住,2室1厅1卫, 顶层/6层 ,长桥 长桥五村,55.47 平米 , 南 , 1990年建,0 人关注 , 2019-11-03发布,满五年,单价81125元/m²,450万
精装一房一厅、干净、清爽、看房方便、交通便利,1室1厅1卫, 低楼层/15层 ,斜土路大木桥 轻工大楼 · 距离地铁大木桥路516米,48.1 平米 , 南 , 1988年建,0 人关注 , 2018-03-13发布,近地铁满五年,单价72765元/m²,350万
罗秀两房一厅，南北通透，采光充足，居家必备 ！,2室1厅1卫, 中楼层/6层 ,植物园 罗秀三村,58.12 平米 , , 2001年建,1 人关注 , 2019-11-24发布,满五年,单价53338元/m²,310万
上新房源（汇成二村）南北通透二房一厅（近植物园）诚售,2室1厅1卫, 高楼层/6层 ,南站 汇成二村 · 距离地铁上海南站952米,63.1 平米 , 南 , 2001年建,0 人关注 , 2019-10-25发布,近地铁随时看,单价52298元/m²,330万
内环内 双轨口， 一梯两户， 户型方正， 诚意出售,2室1厅1卫, 底层/6层 ,塘桥 塘东小区 · 距离地铁蓝村路216米,53.08 平米 , , 1989年建,0 人关注 , 2019-08-18发布,近地铁满五年,单价67822元/m²,360万
中间楼层，一梯三户边套全明，房东诚心出售 有钥匙随时看房,1室1厅1卫, 中楼层/6层 ,塘桥 金浦小区-浦建路207弄 · 距离地铁塘桥480米,43.21 平米 , ,,0 人关注 , 2019-11-30发布,近地铁满五年,单价81000元/m²,350万
近锦乐园+靠近大学+随时看房+房东诚心出售+梅陇八村,1室1厅1卫, 低楼层/6层 ,华东理工 梅陇八村,40.6 平米 , 南 , 1993年建,0 人关注 , 2019-09-26发布,满五年,单价54187元/m²,220万
双南两房，户型正气，居家装修，紧缺户型，诚心出售，看中可谈,2室1厅1卫, 顶层/6层 ,南码头 临沂二村 · 距离地铁临沂新村633米,57.92 平米 , 南 , 1987年建,0 人关注 , 2019-09-05发布,近地铁随时看满五年近公园,单价51623元/m²,299万
正气南北两房，一梯两户，看房方便，税少！,2室1厅1卫, 顶层/6层 ,华东理工 梅陇十村 · 距离地铁莲花路1252米,60.65 平米 , 南 , 1995年建,2 人关注 , 2019-12-08发布,近地铁满五年,单价48640元/m²,295万
紧靠世纪大道，精装一房，产权清晰，户口无，准动迁房，看房随时,1室1厅1卫, 顶层/6层 ,陆家嘴 乳山五村 · 距离地铁世纪大道490米,32.68 平米 , , 1983年建,1 人关注 , 2019-02-26发布,近地铁满五年,单价73439元/m²,240万
潍坊七村 明珠学堂 中间楼层房型正气 诚心出售,2室1厅1卫, 中楼层/6层 ,潍坊 潍坊七村 · 距离地铁世纪大道770米,52.21 平米 , 西 ,,0 人关注 , 2019-08-11发布,近地铁随时看满二年,单价85233元/m²,445万
南北通透，中间楼层，采光无遮挡，出行方便。,1室1厅1卫, 中楼层/6层 ,康健 杜鹃园 · 距离地铁虹漕路1105米,42.24 平米 , , 1993年建,1 人关注 , 2019-12-21发布,近地铁随时看满五年,单价77652元/m²,328万
光华园上新房源，2楼，双南全明户型，学籍没用过，诚意出售,2室1厅1卫, 低楼层/6层 ,南站 光华园,78 平米 , 南 ,,3 人关注 , 2019-10-13发布,满五年,单价82692元/m²,645万
河滨城市花园两房 诚心出售 看房方便,2室1厅1卫, 低楼层/13层 ,曹路 美地芳邻苑 · 距离地铁顾唐路142米,92.96 平米 , , 2005年建,0 人关注 , 2019-11-09发布,近地铁满二年,单价43567元/m²,405万
罗秀三村 户型正气一房，诚心出售，看房有钥匙！,1室1厅1卫, 高楼层/6层 ,植物园 罗秀三村,33.98 平米 , 南 ,,0 人关注 , 2019-10-09发布,满五年,单价51501元/m²,175万
双南两房 精装修 视野开阔 采光无遮挡 房型较为正气,2室1厅1卫, 顶层/6层 ,甘泉宜川 宜川一村 · 距离地铁中潭路874米,46.1 平米 , 南 , 1981年建,3 人关注 , 2019-10-27发布,近地铁随时看满二年近公园,单价48807元/m²,225万
东荡小区 楼层高 采光通透 诚心出售,1室1厅1卫, 顶层/6层 ,南站 东荡小区 · 距离地铁上海南站630米,43.03 平米 , 南 , 1994年建,0 人关注 , 2018-06-10发布,近地铁随时看,单价48803元/m²,210万
内环内 ，交通便利、看房随时，有钥匙，,2室2厅1卫, 低楼层/25层 ,不夜城 灵广大厦 · 距离地铁中山北路808米,102.48 平米 , 南 , 1997年建,0 人关注 , 2019-11-13发布,近地铁随时看,单价52693元/m²,540万
14号轨交覆盖，正规朝南一房一厅，小区中间位置，采光无遮挡,1室1厅1卫, 顶层/6层 ,真光 真光八街坊,49.55 平米 , 南 , 1996年建,1 人关注 , 2019-12-13发布,随时看满五年,单价42180元/m²,209万
观景房，南北通透，户型正气，远眺东方名筑夜景,3室2厅2卫, 高楼层/25层 ,塘桥 海富花园 · 距离地铁蓝村路129米,168.82 平米 , , 1996年建,1 人关注 , 2019-03-31发布,近地铁满五年,单价52127元/m²,880万
双南2房，小区中间位置，楼层好，视野开阔开遮挡，钥匙房,2室2厅1卫, 高楼层/6层 ,春申 蔷薇二村,79.09 平米 , , 1995年建,0 人关注 , 2019-11-23发布,随时看满五年,单价40587元/m²,321万
绿苑基金会 步行淞虹站700MIN 有钥匙 看房方便,1室1厅1卫, 高楼层/6层 ,北新泾 绿园一村 · 距离地铁淞虹路646米,52.33 平米 , 南 , 1997年建,0 人关注 , 2019-10-20发布,近地铁满五年,单价51213元/m²,268万
梅陇三村南向大一房一厅，采光充足，诚心出售,1室1厅1卫, 顶层/6层 ,华东理工 梅陇三村,44 平米 , 南 , 1992年建,1 人关注 , 2020-01-06发布,满五年,单价48864元/m²,215万
六一+海桐 近地铁近公园 周边配套齐全 诚售,3室2厅1卫, 底层/6层 ,花木 海桐小区 · 距离地铁世纪公园526米,85.25 平米 , 南 , 1999年建,0 人关注 , 2019-12-29发布,近地铁满五年,单价83284元/m²,710万
梅陇三村两房， 成熟社区，交通便捷,2室1厅1卫, 高楼层/6层 ,华东理工 梅陇三村,63.5 平米 , 南 , 1993年建,0 人关注 , 2019-11-20发布,满五年,单价51181元/m²,325万
品质社区香山西南精装修满五名下无房，看房提前预约诚心出售,2室1厅1卫, 顶层/6层 ,金杨 香山西南街坊 · 距离地铁蓝天路818米,62.05 平米 , 南北 , 1996年建,1 人关注 , 2019-12-18发布,近地铁满五年,单价54795元/m²,340万
来袭6-8双规中的装修两房出售有钥匙随时看房,1室2厅1卫, 中楼层/6层 ,三林 海阳新村 · 距离地铁灵岩南路648米,68.92 平米 , ,,0 人关注 , 2019-12-21发布,近地铁随时看满五年,单价52234元/m²,360万
新上房源 位置安静 采光无敌 满5唯1 房东置换诚售,1室1厅1卫, 中楼层/6层 ,梅陇 梅陇二村 · 距离地铁莲花路880米,39.21 平米 , 南 , 1989年建,0 人关注 , 2019-11-10发布,近地铁满二年,单价53558元/m²,210万
上钢一村正规一房，房东诚意出售，非顶楼！看房随时,1室1厅1卫, 高楼层/6层 ,浦东世博 上钢一村-上钢一村17-49号 · 距离地铁成山路303米,33.35 平米 , 南 , 1994年建,1 人关注 , 2019-07-11发布,近地铁满五年,单价58471元/m²,195万
看房随时，朝南一房采光好 配套成熟 诚意出售,1室1厅1卫, 顶层/6层 ,光新 光新路129弄 · 距离地铁镇坪路446米,30.13 平米 , 南 , 1985年建,0 人关注 , 2019-08-21发布,近地铁满二年,单价56422元/m²,170万
新上房源，边套一房，房东置换诚心卖，有钥匙，不占学籍,1室1厅1卫, 顶层/6层 ,南站 光华园,40.7 平米 , 南 , 1994年建,0 人关注 , 2019-08-04发布,随时看满五年,单价98280元/m²,400万
新上房源，南北二房，精修二年，拎包入住，看房方便，到价收钱,2室1厅1卫, 高楼层/6层 ,北蔡 文汇小区,56 平米 , , 1996年建,1 人关注 , 2019-09-06发布,随时看满五年近公园,单价43750元/m²,245万
精装一房 高采光充足 出入方便 随时看房,1室1厅1卫, 高楼层/6层 ,长桥 长桥四村,41.14 平米 , 东南 , 1990年建,0 人关注 , 2017-10-13发布,随时看满二年,单价48614元/m²,200万
温馨一室户 看房有钥匙 可以贷款 交通便利,1室1厅1卫, 中楼层/6层 ,斜土路大木桥 日晖二村 · 距离地铁大木桥路193米,32.41 平米 , 南 , 1978年建,0 人关注 , 2019-12-01发布,近地铁满五年,单价65720元/m²,213万
满5唯1，产权清晰，三房朝南，西边套全明户型,3室1厅1卫, 低楼层/12层 ,甘泉宜川 东泉苑 · 距离地铁大华三路1014米,73.28 平米 , 南 , 1994年建,2 人关注 , 2019-09-11发布,近地铁满五年,单价55267元/m²,405万
自住精装修，固定装修全送，看房随时,1室1厅1卫, 顶层/6层 ,康健 花苑村梅花园,33.8 平米 , 南 , 1996年建,5 人关注 , 2019-08-01发布,随时看满五年近公园,单价60059元/m²,203万
新出三房，卧室带大阳台，中间楼层动迁房税少，近洞泾站,3室1厅1卫, 中楼层/28层 ,泗泾 紫薇茗庭,82.85 平米 , 南北 , 2015年建,1 人关注 , 2019-04-17发布,随时看满二年,单价26554元/m²,220万
双南两房，单线联系，位置安静，可谈，楼层好！看房随时！,2室2厅1卫, 中楼层/17层 ,春申 春申景城一期,85.47 平米 , 南 ,,4 人关注 , 2017-11-10发布,满五年,单价68796元/m²,588万
证大家园，精装二房，一梯两户，位置好，诚售,2室2厅1卫, 底层/6层 ,金桥 证大家园三期 · 距离地铁巨峰路614米,84.3 平米 , 南北 , 2005年建,2 人关注 , 2019-07-21发布,近地铁满五年,单价79478元/m²,670万
凌云新村+中间楼层+采光充足+交通便利+配套齐全,1室1厅1卫, 中楼层/6层 ,华东理工 凌云新村,40.12 平米 , 南 , 1994年建,1 人关注 , 2019-09-27发布,满二年,单价54835元/m²,220万
连城苑 新出 三室二厅一卫 看房预约,3室2厅1卫, 低楼层/11层 ,金桥 连城苑 · 距离地铁金桥路427米,119.55 平米 , 南北 , 2001年建,6 人关注 , 2019-09-23发布,近地铁随时看近公园,单价62735元/m²,750万
房型好，位置好，采光好，通风好，地段好,2室2厅1卫, 中楼层/6层 ,金杨 始信北苑 · 距离地铁云山路924米,83.41 平米 , 南 , 2003年建,1 人关注 , 2019-08-09发布,近地铁随时看满五年,单价88479元/m²,738万
听潮四村 地段好 楼层好 看房方便 ****可谈,2室2厅1卫, 高楼层/6层 ,惠南 听潮四村,74 平米 , 南 , 2001年建,3 人关注 , 2019-07-26发布,随时看满五年,单价27027元/m²,200万
房东诚心出售 位置好 采光充足 靠近世纪大道站 精装修,1室1厅1卫, 低楼层/6层 ,源深 福竹小区 · 距离地铁世纪大道358米,40.16 平米 , 南 , 2001年建,2 人关注 , 2019-07-19发布,近地铁满五年,单价89641元/m²,360万
全明户型，南北两房，前无遮挡，视野好，总价低！,2室1厅1卫, 顶层/6层 ,南码头 临沂五村 · 距离地铁临沂新村568米,48.12 平米 , 南北 , 1991年建,2 人关注 , 2019-02-24发布,近地铁随时看,单价50914元/m²,245万
全明一室一厅，近地铁,1室1厅1卫, 中楼层/6层 ,彭浦 平顺路721弄 · 距离地铁共康路527米,40.31 平米 , 南 , 2001年建,1 人关注 , 2020-01-11发布,近地铁随时看满五年,单价49615元/m²,200万
哋铁旁 中层精致一房 全明户型 诚意出售,1室1厅1卫, 中楼层/6层 ,航华 航华一村二街坊 · 距离地铁航中路1034米,41.41 平米 , 南 , 1993年建,1 人关注 , 2020-01-09发布,近地铁满五年,单价45400元/m²,188万
现代缘墅，新挂牌，大双拼，精装修 满五年税少,4室2厅3卫, 底层/3层 ,莘庄 现代缘墅 · 距离地铁虹莘路1212米,277 平米 , 南北 , 2002年建,0 人关注 , 2020-01-06发布,近地铁满五年,单价54152元/m²,1500万
汤臣新上一房，随时看，精装修，诚意出售,2室1厅1卫, 中楼层/11层 ,张江 张江汤臣豪园三期 · 距离地铁金科路849米,61 平米 , 南 , 2010年建,0 人关注 , 2020-01-11发布,近地铁随时看满五年,单价104918元/m²,640万
房东自住装修 双南两房一厅一梯两户不靠马路带暖气 满五一套,2室1厅1卫, 高楼层/6层 ,北新泾 金钟小区 · 距离地铁淞虹路536米,59.78 平米 , 南 , 2001年建,0 人关注 , 2020-01-09发布,近地铁满五年近公园,单价59384元/m²,355万
好房源随时看精装修看房方便,3室2厅1卫, 顶层/6层 ,张江 杨镇小区,85.7 平米 , 南北 , 1993年建,0 人关注 , 2020-01-04发布,满五年,单价43757元/m²,375万
装修好两年多，两南一北，厅在中间，厨卫朝北，一梯三户,3室1厅1卫, 中楼层/7层 ,控江 双阳路604弄 · 距离地铁延吉中路633米,94.51 平米 , 南 , 2001年建,0 人关注 , 2020-01-05发布,近地铁满五年近公园,单价69728元/m²,659万
莲泰苑 电梯三房 板式户型 南北通透！,3室2厅2卫, 低楼层/11层 ,北蔡 莲泰苑,136.44 平米 , 南 , 2006年建,0 人关注 , 2020-01-06发布,满五年,单价60100元/m²,820万
轨交房，一房一厅，厨卫全明，近公园，随时看房。,1室1厅1卫, 顶层/6层 ,彭浦 曲沃路373弄 · 距离地铁共康路770米,45.12 平米 , 南 , 2001年建,0 人关注 , 2020-01-11发布,近地铁随时看满五年近公园,单价49867元/m²,225万
